,x,y,hue,year,type,name,region,opacity
764,21.839205,-28.471313,13,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
765,41.134064,-50.57621,0,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
766,-6.1913815,-3.0003858,6,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
767,-33.771004,-4.175868,24,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
768,-35.646458,-32.319645,39,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
769,-13.253047,-59.092457,39,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
770,5.479187,-33.871353,39,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
771,-11.540949,-49.165764,39,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
772,-33.276062,-3.548526,24,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
773,-13.648981,-24.392416,39,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
774,-7.961924,75.832825,11,2004.0,Free Trade Agreement & Economic Integration Agreement,US - Chile,South America; North America,0.8115942028985508
775,-55.75735,-5.6918902,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
776,-55.791637,7.1581473,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
777,-33.83389,-4.1024847,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
778,-55.526344,7.129976,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
779,-24.838669,-5.626488,29,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
780,-55.96714,13.802864,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
781,-32.65941,23.678495,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
782,-51.836277,6.7956715,24,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
783,-29.61519,49.871876,36,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
784,-13.359918,12.903241,3,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
785,54.448143,44.818718,20,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
786,-7.606657,29.432299,32,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
787,-37.56987,33.09359,39,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
788,50.10898,41.888023,20,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
789,15.854124,23.956629,19,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
790,-2.0460293,-26.147917,39,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
791,-3.79045,-2.1198056,6,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
792,14.552713,21.4468,19,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
793,-13.352559,-36.568096,39,2003.0,Free Trade Agreement & Economic Integration Agreement,Singapore - Australia,Oceania; East Asia,0.7971014492753623
794,-11.679525,-47.06904,39,2003.0,Free Trade Agreement,Turkey - Bosnia and Herzegovina,Europe,0.7971014492753623
795,42.900845,-20.985958,34,2003.0,Free Trade Agreement,Turkey - Bosnia and Herzegovina,Europe,0.7971014492753623
796,-20.205599,-67.32852,39,2003.0,Free Trade Agreement,Turkey - Bosnia and Herzegovina,Europe,0.7971014492753623
797,20.836681,-15.273109,37,2003.0,Free Trade Agreement,Turkey - Bosnia and Herzegovina,Europe,0.7971014492753623
798,-30.806854,6.646457,24,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
799,-31.319809,27.981567,15,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
800,-12.981323,-29.49074,39,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
801,-27.457506,46.821434,36,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
802,-31.245487,51.83705,36,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
803,-18.661764,-4.453378,29,2003.0,Free Trade Agreement,Turkey - Croatia,Europe,0.7971014492753623
804,-1.4670352,1.6199538,0,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
805,46.350727,-32.911495,0,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
806,16.397106,30.137869,19,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
807,39.09821,-9.492602,34,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
808,34.179005,42.458317,20,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
809,17.652693,15.772551,19,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
810,44.563244,-10.720403,34,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
811,36.444687,42.0904,20,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
812,16.05205,29.63815,19,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
813,44.795784,12.114606,12,2003.0,Free Trade Agreement,EU - Lebanon,Europe; Middle East,0.7971014492753623
814,40.886005,-6.6464047,12,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
815,44.91578,-29.496717,0,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
816,60.7384,-10.155922,34,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
817,34.250484,5.379463,23,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
818,5.7463245,54.788277,2,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
819,-11.1830845,33.03155,32,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
820,-10.425454,31.263662,32,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
821,-8.676284,-29.002459,39,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
822,9.95535,-41.015274,39,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
823,13.334049,-60.91438,27,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
824,-16.244474,-63.700367,39,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
825,5.2004385,-33.887516,39,2003.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Singapore,Europe; East Asia,0.7971014492753623
826,-35.86195,-33.33102,39,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
827,-11.758569,-53.880554,39,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
828,-55.363594,31.332146,8,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
829,-31.433228,49.552845,36,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
830,12.714797,-17.331034,39,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
831,49.48899,39.249313,20,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
832,10.957111,23.609686,19,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
833,39.51965,-17.592102,34,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
834,-31.064863,-71.562645,39,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
835,-7.8174815,69.62482,11,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
836,-17.134926,-64.66778,39,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
837,2.7996078,-13.851007,5,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
838,-15.650039,-7.790698,29,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
839,-31.74306,52.28371,36,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
840,25.438663,42.799488,4,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
841,40.24683,41.50067,20,2002.0,Free Trade Agreement,Canada - Costa Rica,North America; Central America,0.782608695652174
842,-7.322208,28.140993,32,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
843,14.826729,-1.7314699,21,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
844,20.437906,-11.124637,37,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
845,38.866535,-44.886333,0,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
846,10.641243,-58.66214,27,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
847,18.81068,-31.91104,13,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
848,-28.63026,-69.991066,39,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
849,15.664157,0.5019753,21,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
850,-11.514125,-49.38097,39,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
851,-57.40715,33.92042,8,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
852,-18.974012,49.8768,36,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
853,20.715601,-13.839767,37,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
854,17.852259,42.909637,2,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
855,48.283215,37.603497,20,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
856,-45.705357,5.8021483,24,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
857,-41.021782,0.92248785,24,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
858,7.061719,52.553547,2,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
859,-54.776073,7.039546,24,2002.0,Free Trade Agreement & Economic Integration Agreement,EU - Croatia,Europe,0.782608695652174
860,-41.89672,1.960566,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
861,6.905031,53.29304,2,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
862,-32.61075,16.296473,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
863,-40.915512,0.7809377,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
864,-33.310085,2.5100813,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
865,7.841201,49.071907,2,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
866,-40.899902,0.51880157,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
867,7.509667,50.18735,2,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
868,-55.163177,7.0852237,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
869,-41.29442,1.2851799,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
870,6.905031,53.29304,2,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
871,-29.928158,16.974707,32,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
872,-41.997517,1.9569557,24,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
873,7.0732503,52.55536,2,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
874,16.608152,31.192589,19,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
875,54.478195,-16.065485,34,2002.0,Free Trade Agreement,EU - Jordan,Europe; Middle East,0.782608695652174
876,33.62068,42.35556,4,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
877,16.145546,29.902813,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
878,10.219166,47.16223,2,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
879,46.679604,-36.00016,0,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
880,14.319689,24.418264,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
881,66.08023,-8.38512,34,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
882,5.9603477,50.758244,2,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
883,-9.313616,19.218903,3,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
884,1.749142,-23.262583,34,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
885,7.0000987,51.48678,2,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
886,14.2622595,25.66655,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
887,11.819868,25.332527,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
888,-19.501638,-23.351995,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
889,-19.50835,-23.230412,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
890,-19.51027,-23.087978,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
891,32.528847,-4.9509506,34,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
892,24.45993,-32.187458,13,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
893,13.926573,18.55582,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
894,-19.419659,-24.135662,39,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
895,26.847313,6.980052,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
896,-31.635468,25.44203,15,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
897,-37.00971,8.769672,24,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
898,-35.457417,9.471032,24,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
899,-19.500183,-23.421366,19,2002.0,Free Trade Agreement & Economic Integration Agreement,Japan - Singapore,East Asia,0.782608695652174
900,-36.885403,8.867131,24,2001.0,Free Trade Agreement & Economic Integration Agreement,US - Jordan,Middle East; North America,0.7681159420289855
901,-19.384668,-23.997776,39,2001.0,Free Trade Agreement & Economic Integration Agreement,US - Jordan,Middle East; North America,0.7681159420289855
902,23.244123,21.679256,2,2001.0,Free Trade Agreement & Economic Integration Agreement,US - Jordan,Middle East; North America,0.7681159420289855
903,26.9607,59.517868,7,2001.0,Free Trade Agreement,India - Sri Lanka,West Asia,0.7681159420289855
904,14.466638,25.090492,19,2001.0,Free Trade Agreement,India - Sri Lanka,West Asia,0.7681159420289855
905,7.127816,17.86092,19,2001.0,Free Trade Agreement,India - Sri Lanka,West Asia,0.7681159420289855
906,32.857548,-5.0990925,34,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
907,14.050339,14.620782,19,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
908,34.672115,-5.708223,34,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
909,23.508162,-34.777374,13,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
910,31.92746,-4.511207,19,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
911,27.973537,7.3665943,23,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
912,-37.119507,8.558322,24,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
913,30.241604,8.600026,23,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
914,31.44759,10.012446,23,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
915,-31.41308,16.68017,24,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
916,12.674777,18.550554,19,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
917,-36.701996,9.196673,24,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
918,6.683482,54.931667,2,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
919,27.380571,60.00382,7,2000.0,Free Trade Agreement & Economic Integration Agreement,EU - Mexico,Europe; North America,0.7536231884057971
920,3.4384096,23.68064,19,2002.0,Free Trade Agreement,EFTA - Jordan,Europe; Middle East,0.782608695652174
921,4.3377743,22.963566,19,2002.0,Free Trade Agreement,EFTA - Jordan,Europe; Middle East,0.782608695652174
922,-3.5849822,22.614199,32,2002.0,Free Trade Agreement,EFTA - Jordan,Europe; Middle East,0.782608695652174
923,-7.6714025,-28.099215,32,2002.0,Free Trade Agreement,EFTA - Croatia,Europe,0.782608695652174
924,-4.8522086,26.76113,32,2002.0,Free Trade Agreement,EFTA - Croatia,Europe,0.782608695652174
925,54.44577,-11.715441,34,2002.0,Free Trade Agreement,EFTA - Croatia,Europe,0.782608695652174
926,23.745306,-34.265327,13,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
927,2.19454,11.549256,5,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
928,-1.2211461,2.3151739,0,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
929,30.47582,6.5076637,23,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
930,30.934788,9.414305,23,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
931,-0.759838,1.986643,0,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
932,-59.076164,10.230367,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EU - Former Yugoslav Republic of Macedonia,Europe,0.7681159420289855
933,-59.156868,9.909163,24,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
934,30.20071,6.1085434,23,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
935,5.1473274,46.129246,2,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
936,27.274696,59.21534,7,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
937,-19.516205,-22.859251,19,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
938,-18.217678,-26.264988,39,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
939,-20.539225,-24.794657,39,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
940,7.9448433,17.442358,19,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
941,-19.651342,-2.627663,29,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
942,-10.83236,-0.6131842,36,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
943,-19.824003,-2.579017,29,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
944,-39.442112,-25.678984,29,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
945,-26.55887,-20.760752,39,2001.0,Free Trade Agreement & Economic Integration Agreement,New Zealand - Singapore,Oceania; East Asia,0.7681159420289855
946,8.863967,41.618767,2,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
947,-15.370295,-35.812828,39,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
948,15.2626505,18.424427,19,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
949,-50.41869,8.451668,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
950,-44.124886,-30.945534,28,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
951,-53.16965,-10.434459,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
952,-51.29425,-3.623627,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
953,-58.149574,8.007644,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
954,-17.717907,-27.041782,39,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
955,-66.23292,4.140318,24,2001.0,Free Trade Agreement & Economic Integration Agreement,EFTA - Mexico,Europe; North America,0.7681159420289855
956,-66.546486,5.281045,24,,,,,
957,-57.2656,7.231907,24,,,,,
958,-49.408386,6.793153,24,,,,,
959,-64.4312,8.078231,24,,,,,
960,7.5093403,17.9694,19,,,,,
961,43.781437,10.757819,28,,,,,
962,-59.370945,-2.2772896,24,,,,,
963,14.456125,25.03709,19,,,,,
964,15.664157,0.50197524,21,,,,,
965,7.616674,-40.879845,39,,,,,
966,-17.272057,-27.968382,39,,,,,
967,47.818726,35.972336,20,,,,,
968,16.049707,30.480091,19,,,,,
969,34.51206,-5.685128,34,,,,,
970,33.1623,42.939014,4,,,,,
971,12.665175,15.741383,19,,,,,
972,-0.81575865,-25.006094,39,,,,,
973,-3.7427514,25.019285,32,,,,,
974,0.03239089,-24.611729,39,,,,,
975,16.92794,43.44933,2,,,,,
976,-7.8357806,28.579672,32,,,,,
977,0.75988954,-23.943014,39,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
978,7.360596,50.748093,2,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
979,16.527296,31.15656,19,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
980,54.536015,-15.962643,34,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
981,34.25854,42.485744,20,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
982,-39.655094,7.6986504,24,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
983,1.396837,-22.680046,39,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
984,-2.0227427,9.703371,30,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
985,7.6872773,47.425938,2,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
986,2.2785482,-23.100985,34,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
987,7.3414907,51.870983,2,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
988,-4.6741595,27.80759,32,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
989,2.752805,-22.48594,34,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
990,5.1409,45.898323,2,2000.0,Free Trade Agreement,Israel - Mexico,Middle East; North America,0.7536231884057971
991,-29.807419,16.98888,32,1998.0,Free Trade Agreement,Georgia - Armenia,Commonwealth of Independent States (CIS),0.7246376811594203
992,0.22643854,-24.370916,39,1998.0,Free Trade Agreement,Georgia - Armenia,Commonwealth of Independent States (CIS),0.7246376811594203
993,7.4073553,50.54683,2,1998.0,Free Trade Agreement,Georgia - Armenia,Commonwealth of Independent States (CIS),0.7246376811594203
994,-23.695982,-27.746143,2,1996.0,Free Trade Agreement,Georgia - Azerbaijan,Commonwealth of Independent States (CIS),0.6956521739130435
995,-13.301614,-36.973873,39,1996.0,Free Trade Agreement,Georgia - Azerbaijan,Commonwealth of Independent States (CIS),0.6956521739130435
996,-15.385176,-35.31563,39,1996.0,Free Trade Agreement,Georgia - Azerbaijan,Commonwealth of Independent States (CIS),0.6956521739130435
997,-12.079413,-43.85565,39,1999.0,Free Trade Agreement,Georgia - Kazakhstan,Commonwealth of Independent States (CIS),0.7391304347826086
998,-51.586845,-15.708281,39,1999.0,Free Trade Agreement,Georgia - Kazakhstan,Commonwealth of Independent States (CIS),0.7391304347826086
999,-32.445885,2.7255678,24,1999.0,Free Trade Agreement,Georgia - Kazakhstan,Commonwealth of Independent States (CIS),0.7391304347826086
1000,-22.764164,-29.187487,39,1994.0,Free Trade Agreement,Georgia - Russian Federation,Commonwealth of Independent States (CIS),0.6666666666666666
